tripletid,distance_normed_filterbank__dtw_pathlength_OTH,distance_normed_filterbank__dtw_pathlength_TGT,distance_normed_filterbank__dtw_sum_OTH,distance_normed_filterbank__dtw_sum_TGT,distance_normed_mfcc__dtw_pathlength_OTH,distance_normed_mfcc__dtw_pathlength_TGT,distance_normed_mfcc__dtw_sum_OTH,distance_normed_mfcc__dtw_sum_TGT,distance_unnormed_filterbank__dtw_pathlength_OTH,distance_unnormed_filterbank__dtw_pathlength_TGT,distance_unnormed_filterbank__dtw_sum_OTH,distance_unnormed_filterbank__dtw_sum_TGT,distance_unnormed_mfcc__dtw_pathlength_OTH,distance_unnormed_mfcc__dtw_pathlength_TGT,distance_unnormed_mfcc__dtw_sum_OTH,distance_unnormed_mfcc__dtw_sum_TGT,CORR_ANS,item_TGT,item_OTH,item_X,file_TGT,onset_TGT,offset_TGT,word_TGT,speaker_TGT,CV_TGT,context_TGT,phone_TGT,file_OTH,onset_OTH,offset_OTH,word_OTH,speaker_OTH,CV_OTH,context_OTH,phone_OTH,file_X,onset_X,offset_X,word_X,speaker_X,CV_X,context_X,phone_X
stimulus1_A,4.48665682097521,4.95926823694916,381.365829782893,376.904386008136,4.18216844259386,4.24158644606135,338.755643850103,318.118983454601,16.7411771570846,18.4878260846476,1423.00005835219,1405.07478243322,10.8478066899872,11.2910784776832,900.36795526894,846.830885826241,A,amelia_vowels_5,amelia_vowels_15,ewan_8,amelia_vowels.wav,12.5659,13.30968,HADI,amelia,V,I,ɑ,amelia_vowels.wav,37.6934,38.4725,HAEDI,amelia,V,I,æ,ewan.wav,22.3965,23.01587,HADI,ewan,V,I,ɑ
stimulus2_B,5.12801473178368,4.02666354547166,471.777355324098,394.613027456223,5.1043679716747,4.08076040262413,479.810589337422,387.672238249292,18.9785579314019,15.2288894501391,1765.00588762038,1492.43116611363,12.4509096842319,10.939437399031,1245.09096842319,1039.24655290795,B,amelia_vowels_1,amelia_vowels_33,ewan_2,amelia_vowels.wav,2.19827,2.9625,HADAH,amelia,V,A,ɑ,amelia_vowels.wav,87.27244,88.0325,HOODAH,amelia,V,A,ʊ,ewan.wav,6.19383,7.0825,HADAH,ewan,V,A,ɑ
stimulus3_A,5.43272349684222,4.31714265346246,380.290644778955,345.371412276997,4.28281040567113,3.46955165020869,299.796728396979,274.094580366487,19.2262555279917,15.629286450248,1365.06414248741,1250.34291601984,10.9452006313056,8.50808189583447,755.218843560083,663.630387875089,A,amelia_consonants_55,amelia_consonants_23,ewan_101,amelia_consonants.wav,145.1325,145.8925,EETHEE,amelia,C,I,θ,amelia_consonants.wav,61.4825,62.1525,EEKEE,amelia,C,I,k,ewan.wav,290.0925,290.7225,EETHEE,ewan,C,I,θ
stimulus4_A,4.05087911693847,4.11275680341429,263.307142601001,279.667462632172,3.67504210722373,3.42602549013817,227.852610647871,232.969733329395,13.9937774618886,14.7573219204716,909.59553502276,1003.49789059207,9.36995452846283,8.94944648578029,580.937180764696,608.56236103306,A,amelia_consonants_23,amelia_consonants_14,ewan_71,amelia_consonants.wav,61.4825,62.1525,EEKEE,amelia,C,I,k,amelia_consonants.wav,36.60264,37.21308,EETEE,amelia,C,I,t,ewan.wav,210.7425,211.2825,EEKEE,ewan,C,I,k
stimulus5_B,5.04148800770463,4.55842086703049,342.821184523915,305.414198091043,5.12711982352917,3.94648174249628,328.135668705867,260.467795004755,18.2543975596197,16.6591845234018,1241.29903405414,1116.16536306792,12.2177431533519,10.0808408445777,830.806534427931,645.173814052974,B,ewan_68,ewan_59,amelia_consonants_20,ewan.wav,201.2425,201.7625,AKAH,ewan,C,A,k,ewan.wav,177.0325,177.5625,ATAH,ewan,C,A,t,amelia_consonants.wav,53.0271,53.6525,AKAH,amelia,C,A,k
stimulus6_B,5.04148800770463,4.42071027583906,342.821184523915,282.9254576537,5.12711982352917,4.72243690618866,328.135668705867,302.235961996074,18.2543975596197,16.2997904124523,1241.29903405414,1059.4863768094,12.2177431533519,11.3545630419892,830.806534427931,726.692034687311,B,amelia_consonants_9,amelia_consonants_20,ewan_59,amelia_consonants.wav,23.47667,24.1025,ATAH,amelia,C,A,t,amelia_consonants.wav,53.0271,53.6525,AKAH,amelia,C,A,k,ewan.wav,177.0325,177.5625,ATAH,ewan,C,A,t
stimulus7_A,4.05087911693847,4.24711337410044,263.307142601001,263.321029194227,3.67504210722373,3.61245892738264,227.852610647871,223.972453497724,13.9937774618886,15.0833644641105,909.59553502276,935.168596774853,9.36995452846283,8.94739780661442,580.937180764696,554.738664010094,A,ewan_62,ewan_71,amelia_consonants_14,ewan.wav,185.2225,185.7725,EETEE,ewan,C,I,t,ewan.wav,210.7425,211.2825,EEKEE,ewan,C,I,k,amelia_consonants.wav,36.60264,37.21308,EETEE,amelia,C,I,t
stimulus8_A,5.33902398008609,4.48806656717853,411.104846466629,287.236260299426,4.18057516625406,4.06553726026763,313.543137469054,256.128847396861,18.3959465186104,16.7378153277514,1398.09193541439,1037.74455032059,12.0292812984254,9.9461131381046,902.196097381908,636.551240838694,A,amelia_consonants_7,amelia_consonants_46,ewan_56,amelia_consonants.wav,17.98056,18.54394,EEPEE,amelia,C,I,p,amelia_consonants.wav,121.8625,122.6025,EESHEE,amelia,C,I,ʃ,ewan.wav,168.7025,169.3025,EEPEE,ewan,C,I,p
stimulus9_B,5.32824572781292,4.01669947148956,346.33597230784,265.102165118311,4.36203269427748,4.8822503414671,279.170092433759,307.581771512427,18.8862561213988,14.8083061718698,1227.60664789092,977.348207343409,12.2027046052636,10.7972105135754,817.581208552663,712.615893895977,B,ewan_50,ewan_92,amelia_consonants_3,ewan.wav,152.8525,153.4425,APAH,ewan,C,A,p,ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ,amelia_consonants.wav,7.31359,7.93251,APAH,amelia,C,A,p
stimulus10_B,5.33902398008609,4.14474670545948,411.104846466629,319.14549632038,4.18057516625406,3.22669150398718,313.543137469054,242.001862799038,18.3959465186104,14.5940028095793,1398.09193541439,1123.73821633761,12.0292812984254,7.48461333335758,902.196097381908,568.830613335176,B,ewan_96,ewan_56,amelia_consonants_46,ewan.wav,276.7625,277.3325,EESHEE,ewan,C,I,ʃ,ewan.wav,168.7025,169.3025,EEPEE,ewan,C,I,p,amelia_consonants.wav,121.8625,122.6025,EESHEE,amelia,C,I,ʃ
stimulus11_A,5.32824572781292,3.76222484920206,346.33597230784,267.117964293346,4.36203269427748,3.70289034107935,279.170092433759,262.905214216634,18.8862561213988,14.1573448789912,1227.60664789092,1005.17148640837,12.2027046052636,8.99329123974035,817.581208552663,638.523678021565,A,amelia_consonants_42,amelia_consonants_3,ewan_92,amelia_consonants.wav,112.2325,112.9325,ASHAH,amelia,C,A,ʃ,amelia_consonants.wav,7.31359,7.93251,APAH,amelia,C,A,p,ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ
stimulus12_A,5.54213070847881,4.01669947148956,382.407018885038,265.102165118311,4.62879861437174,4.8822503414671,291.61431270542,307.581771512427,18.5558446765368,14.8083061718698,1280.35328268104,977.348207343409,12.3600185418053,10.7972105135754,803.401205217348,712.615893895977,A,ewan_50,ewan_83,amelia_consonants_3,ewan.wav,152.8525,153.4425,APAH,ewan,C,A,p,ewan.wav,244.4025,244.9725,ASSAH,ewan,C,A,s,amelia_consonants.wav,7.31359,7.93251,APAH,amelia,C,A,p
stimulus13_B,5.12801473178368,4.06298053366034,471.777355324098,357.54228696211,5.1043679716747,4.77431644557525,479.810589337422,381.94531564602,18.9785579314019,15.5884827142336,1765.00588762038,1356.19799613833,12.4509096842319,11.4607654932482,1245.09096842319,939.782770446356,B,ewan_34,ewan_2,amelia_vowels_33,ewan.wav,99.9925,100.7325,HOODAH,ewan,V,A,ʊ,ewan.wav,6.19383,7.0825,HADAH,ewan,V,A,ɑ,amelia_vowels.wav,87.27244,88.0325,HOODAH,amelia,V,A,ʊ
stimulus14_B,5.9119955498923,4.48806656717853,372.455719643215,287.236260299426,4.52877206098089,4.06553726026763,267.197551597873,256.128847396861,21.2876032448225,16.7378153277514,1298.54379793417,1037.74455032059,13.244307694174701,9.9461131381046,794.658461650481,636.551240838694,B,ewan_56,ewan_87,amelia_consonants_7,ewan.wav,168.7025,169.3025,EEPEE,ewan,C,I,p,ewan.wav,254.4625,255.0425,EESSEE,ewan,C,I,s,amelia_consonants.wav,17.98056,18.54394,EEPEE,amelia,C,I,p
stimulus15_B,5.54213070847881,4.58066385646578,382.407018885038,366.453108517263,4.62879861437174,4.50512958002086,291.61431270542,346.894977661606,18.5558446765368,16.8691239178949,1280.35328268104,1349.52991343159,12.3600185418053,11.0236757260067,803.401205217348,848.823030902515,B,amelia_consonants_34,amelia_consonants_3,ewan_83,amelia_consonants.wav,91.35499,92.1125,ASSAH,amelia,C,A,s,amelia_consonants.wav,7.31359,7.93251,APAH,amelia,C,A,p,ewan.wav,244.4025,244.9725,ASSAH,ewan,C,A,s
stimulus16_A,5.9119955498923,4.12817844946046,372.455719643215,288.97249146223203,4.52877206098089,3.6727697583545,267.197551597873,253.42111332646,21.2876032448225,15.1485003932378,1298.54379793417,1060.39502752664,13.244307694174701,8.61452101238219,794.658461650481,603.016470866754,A,amelia_consonants_38,amelia_consonants_7,ewan_87,amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s,amelia_consonants.wav,17.98056,18.54394,EEPEE,amelia,C,I,p,ewan.wav,254.4625,255.0425,EESSEE,ewan,C,I,s
stimulus17_A,4.51003111449674,4.01669947148956,333.742302472759,265.102165118311,4.82036502357444,4.8822503414671,347.066281697359,307.581771512427,17.5373319377561,14.8083061718698,1280.22523145619,977.348207343409,12.5478630494574,10.7972105135754,903.446139560931,712.615893895977,A,amelia_consonants_3,amelia_consonants_49,ewan_50,amelia_consonants.wav,7.31359,7.93251,APAH,amelia,C,A,p,amelia_consonants.wav,129.9825,130.6925,ATHAH,amelia,C,A,θ,ewan.wav,152.8525,153.4425,APAH,ewan,C,A,p
stimulus18_B,5.14837341926656,4.48806656717853,396.424753283525,287.236260299426,4.19292318659999,4.06553726026763,322.855085368199,256.128847396861,18.6212038897531,16.7378153277514,1433.83269951099,1037.74455032059,11.2351498934512,9.9461131381046,865.106541795744,636.551240838694,B,amelia_consonants_7,amelia_consonants_55,ewan_56,amelia_consonants.wav,17.98056,18.54394,EEPEE,amelia,C,I,p,amelia_consonants.wav,145.1325,145.8925,EETHEE,amelia,C,I,θ,ewan.wav,168.7025,169.3025,EEPEE,ewan,C,I,p
stimulus19_B,5.14837341926656,4.31714265346246,396.424753283525,345.371412276997,4.19292318659999,3.46955165020869,322.855085368199,274.094580366487,18.6212038897531,15.629286450248,1433.83269951099,1250.34291601984,11.2351498934512,8.50808189583447,865.106541795744,663.630387875089,B,ewan_101,ewan_56,amelia_consonants_55,ewan.wav,290.0925,290.7225,EETHEE,ewan,C,I,θ,ewan.wav,168.7025,169.3025,EEPEE,ewan,C,I,p,amelia_consonants.wav,145.1325,145.8925,EETHEE,amelia,C,I,θ
stimulus20_A,4.51003111449674,3.98559776778026,333.742302472759,294.934234815739,4.82036502357444,3.96703868232964,347.066281697359,285.626785127734,17.5373319377561,15.1429041082061,1280.22523145619,1120.57490400725,12.5478630494574,9.92197937938285,903.446139560931,714.382515315565,A,ewan_97,ewan_50,amelia_consonants_49,ewan.wav,279.7725,280.3225,ATHAH,ewan,C,A,θ,ewan.wav,152.8525,153.4425,APAH,ewan,C,A,p,amelia_consonants.wav,129.9825,130.6925,ATHAH,amelia,C,A,θ
stimulus21_A,4.20332435191878,4.48806656717853,256.402785467046,287.236260299426,3.95938267035673,4.06553726026763,229.64419488069,256.128847396861,15.1552134108962,16.7378153277514,924.46801806467,1037.74455032059,9.85472528156983,9.9461131381046,581.42879161262,636.551240838694,A,ewan_56,ewan_62,amelia_consonants_7,ewan.wav,168.7025,169.3025,EEPEE,ewan,C,I,p,ewan.wav,185.2225,185.7725,EETEE,ewan,C,I,t,amelia_consonants.wav,17.98056,18.54394,EEPEE,amelia,C,I,p
stimulus22_B,4.84284869241275,4.48806656717853,305.099467622003,287.236260299426,3.96089395657529,4.06553726026763,257.458107177394,256.128847396861,17.0435522776711,16.7378153277514,1073.74379349328,1037.74455032059,10.5505514163449,9.9461131381046,696.336393478766,636.551240838694,B,amelia_consonants_7,amelia_consonants_14,ewan_56,amelia_consonants.wav,17.98056,18.54394,EEPEE,amelia,C,I,p,amelia_consonants.wav,36.60264,37.21308,EETEE,amelia,C,I,t,ewan.wav,168.7025,169.3025,EEPEE,ewan,C,I,p
stimulus23_B,4.65425375791336,4.42071027583906,307.180748022282,282.9254576537,5.19875598961083,4.72243690618866,327.521627345482,302.235961996074,17.3701092667877,16.2997904124523,1146.42721160799,1059.4863768094,12.5838198334385,11.3545630419892,843.115928840382,726.692034687311,B,ewan_59,ewan_50,amelia_consonants_9,ewan.wav,177.0325,177.5625,ATAH,ewan,C,A,t,ewan.wav,152.8525,153.4425,APAH,ewan,C,A,p,amelia_consonants.wav,23.47667,24.1025,ATAH,amelia,C,A,t
stimulus24_A,4.22072288459533,3.9664110973132,337.657830767626,325.245709979682,4.08333256610454,4.24074807313773,322.583272722259,322.296853558468,15.1675685200922,14.754922362714,1213.40548160737,1224.65855610526,10.3980403513089,10.6179828768912,831.843228104708,796.348715766843,A,amelia_vowels_39,amelia_vowels_5,ewan_37,amelia_vowels.wav,101.46732,102.16942,HOODI,amelia,V,I,ʊ,amelia_vowels.wav,12.5659,13.30968,HADI,amelia,V,I,ɑ,ewan.wav,109.0925,109.8025,HOODI,ewan,V,I,ʊ
stimulus25_A,4.18829117710297,4.42071027583906,268.05063533459,282.9254576537,4.3593416128565,4.72243690618866,274.638521609959,302.235961996074,14.9097660927997,16.2997904124523,954.22502993918,1059.4863768094,10.561049008368,11.3545630419892,665.346087527184,726.692034687311,A,amelia_consonants_9,amelia_consonants_3,ewan_59,amelia_consonants.wav,23.47667,24.1025,ATAH,amelia,C,A,t,amelia_consonants.wav,7.31359,7.93251,APAH,amelia,C,A,p,ewan.wav,177.0325,177.5625,ATAH,ewan,C,A,t
stimulus26_A,4.8894722654565,4.14474670545948,342.263058581955,319.14549632038,4.18797635886838,3.22669150398718,280.594416044182,242.001862799038,18.3118338072565,14.5940028095793,1281.82836650795,1123.73821633761,10.4342486202868,7.48461333335758,719.963154799786,568.830613335176,A,amelia_consonants_46,amelia_consonants_38,ewan_96,amelia_consonants.wav,121.8625,122.6025,EESHEE,amelia,C,I,ʃ,amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s,ewan.wav,276.7625,277.3325,EESHEE,ewan,C,I,ʃ
stimulus27_B,3.96869683545233,3.76222484920206,293.683565823472,267.117964293346,4.26067006370642,3.70289034107935,306.768244586862,262.905214216634,13.801211653482,14.1573448789912,1021.28966235767,1005.17148640837,10.6471853149794,8.99329123974035,766.597342678517,638.523678021565,B,ewan_92,ewan_83,amelia_consonants_42,ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ,ewan.wav,244.4025,244.9725,ASSAH,ewan,C,A,s,amelia_consonants.wav,112.2325,112.9325,ASHAH,amelia,C,A,ʃ
stimulus28_B,4.8894722654565,4.12817844946046,342.263058581955,288.97249146223203,4.18797635886838,3.6727697583545,280.594416044182,253.42111332646,18.3118338072565,15.1485003932378,1281.82836650795,1060.39502752664,10.4342486202868,8.61452101238219,719.963154799786,603.016470866754,B,ewan_87,ewan_96,amelia_consonants_38,ewan.wav,254.4625,255.0425,EESSEE,ewan,C,I,s,ewan.wav,276.7625,277.3325,EESHEE,ewan,C,I,ʃ,amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s
stimulus29_A,3.96869683545233,4.58066385646578,293.683565823472,366.453108517263,4.26067006370642,4.50512958002086,306.768244586862,346.894977661606,13.801211653482,16.8691239178949,1021.28966235767,1349.52991343159,10.6471853149794,11.0236757260067,766.597342678517,848.823030902515,A,amelia_consonants_34,amelia_consonants_42,ewan_83,amelia_consonants.wav,91.35499,92.1125,ASSAH,amelia,C,A,s,amelia_consonants.wav,112.2325,112.9325,ASHAH,amelia,C,A,ʃ,ewan.wav,244.4025,244.9725,ASSAH,ewan,C,A,s
stimulus30_A,4.63728990034391,3.76222484920206,343.159452625449,267.117964293346,3.83607137808383,3.70289034107935,276.197139222036,262.905214216634,17.825352159979,14.1573448789912,1319.07605983844,1005.17148640837,10.2110080479826,8.99329123974035,745.403587502728,638.523678021565,A,amelia_consonants_42,amelia_consonants_49,ewan_92,amelia_consonants.wav,112.2325,112.9325,ASHAH,amelia,C,A,ʃ,amelia_consonants.wav,129.9825,130.6925,ATHAH,amelia,C,A,θ,ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ
stimulus31_B,4.19277961696579,4.14474670545948,322.844030506366,319.14549632038,3.94824920549333,3.22669150398718,296.118690412,242.001862799038,14.050918299719,14.5940028095793,1081.92070907836,1123.73821633761,9.9311722820639,7.48461333335758,754.769093436857,568.830613335176,B,ewan_96,ewan_101,amelia_consonants_46,ewan.wav,276.7625,277.3325,EESHEE,ewan,C,I,ʃ,ewan.wav,290.0925,290.7225,EETHEE,ewan,C,I,θ,amelia_consonants.wav,121.8625,122.6025,EESHEE,amelia,C,I,ʃ
stimulus32_B,4.63728990034391,3.98559776778026,343.159452625449,294.934234815739,3.83607137808383,3.96703868232964,276.197139222036,285.626785127734,17.825352159979,15.1429041082061,1319.07605983844,1120.57490400725,10.2110080479826,9.92197937938285,745.403587502728,714.382515315565,B,ewan_97,ewan_92,amelia_consonants_49,ewan.wav,279.7725,280.3225,ATHAH,ewan,C,A,θ,ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ,amelia_consonants.wav,129.9825,130.6925,ATHAH,amelia,C,A,θ
stimulus33_A,4.19277961696579,4.31714265346246,322.844030506366,345.371412276997,3.94824920549333,3.46955165020869,296.118690412,274.094580366487,14.050918299719,15.629286450248,1081.92070907836,1250.34291601984,9.9311722820639,8.50808189583447,754.769093436857,663.630387875089,A,amelia_consonants_55,amelia_consonants_46,ewan_101,amelia_consonants.wav,145.1325,145.8925,EETHEE,amelia,C,I,θ,amelia_consonants.wav,121.8625,122.6025,EESHEE,amelia,C,I,ʃ,ewan.wav,290.0925,290.7225,EETHEE,ewan,C,I,θ
stimulus34_A,4.26112267757465,4.14474670545948,319.584200818099,319.14549632038,3.45991070527947,3.22669150398718,259.49330289596,242.001862799038,14.3277804653239,14.5940028095793,1074.5835348993,1123.73821633761,9.1562243005707,7.48461333335758,686.716822542802,568.830613335176,A,ewan_96,ewan_62,amelia_consonants_46,ewan.wav,276.7625,277.3325,EESHEE,ewan,C,I,ʃ,ewan.wav,185.2225,185.7725,EETEE,ewan,C,I,t,amelia_consonants.wav,121.8625,122.6025,EESHEE,amelia,C,I,ʃ
stimulus35_A,3.55045724360568,4.02666354547166,365.697096091385,394.613027456223,4.83277944486681,4.08076040262413,434.950150038013,387.672238249292,14.09465858861,15.2288894501391,1465.84449321544,1492.43116611363,10.7816841552388,10.939437399031,1088.95009967912,1039.24655290795,A,amelia_vowels_1,amelia_vowels_25,ewan_2,amelia_vowels.wav,2.19827,2.9625,HADAH,amelia,V,A,ɑ,amelia_vowels.wav,66.85124,67.6025,HUHDAH,amelia,V,A,ʌ,ewan.wav,6.19383,7.0825,HADAH,ewan,V,A,ɑ
stimulus36_B,5.03533918284728,3.76222484920206,327.297046885073,267.117964293346,4.43687676054202,3.70289034107935,279.523235914147,262.905214216634,18.6544983750579,14.1573448789912,1212.54239437876,1005.17148640837,10.5778274856021,8.99329123974035,740.447923992145,638.523678021565,B,amelia_consonants_42,amelia_consonants_9,ewan_92,amelia_consonants.wav,112.2325,112.9325,ASHAH,amelia,C,A,ʃ,amelia_consonants.wav,23.47667,24.1025,ATAH,amelia,C,A,t,ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ
stimulus37_B,5.03533918284728,4.42071027583906,327.297046885073,282.9254576537,4.43687676054202,4.72243690618866,279.523235914147,302.235961996074,18.6544983750579,16.2997904124523,1212.54239437876,1059.4863768094,10.5778274856021,11.3545630419892,740.447923992145,726.692034687311,B,ewan_59,ewan_92,amelia_consonants_9,ewan.wav,177.0325,177.5625,ATAH,ewan,C,A,t,ewan.wav,266.7625,267.2825,ASHAH,ewan,C,A,ʃ,amelia_consonants.wav,23.47667,24.1025,ATAH,amelia,C,A,t
stimulus38_A,4.26112267757465,4.24711337410044,319.584200818099,263.321029194227,3.45991070527947,3.61245892738264,259.49330289596,223.972453497724,14.3277804653239,15.0833644641105,1074.5835348993,935.168596774853,9.1562243005707,8.94739780661442,686.716822542802,554.738664010094,A,amelia_consonants_14,amelia_consonants_46,ewan_62,amelia_consonants.wav,36.60264,37.21308,EETEE,amelia,C,I,t,amelia_consonants.wav,121.8625,122.6025,EESHEE,amelia,C,I,ʃ,ewan.wav,185.2225,185.7725,EETEE,ewan,C,I,t
stimulus39_A,4.10048633166001,4.12817844946046,295.235015879521,288.97249146223203,3.97853296971343,3.6727697583545,274.518774910226,253.42111332646,14.832487774013,15.1485003932378,1067.9391197289401,1060.39502752664,9.24849945106926,8.61452101238219,647.394961574848,603.016470866754,A,ewan_87,ewan_101,amelia_consonants_38,ewan.wav,254.4625,255.0425,EESSEE,ewan,C,I,s,ewan.wav,290.0925,290.7225,EETHEE,ewan,C,I,θ,amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s
stimulus40_B,4.39980259784065,4.58066385646578,338.78480003373,366.453108517263,4.26003370010798,4.50512958002086,328.022594908314,346.894977661606,16.7093111515064,16.8691239178949,1286.61695866599,1349.52991343159,11.1010846810418,11.0236757260067,854.783520440222,848.823030902515,B,ewan_83,ewan_97,amelia_consonants_34,ewan.wav,244.4025,244.9725,ASSAH,ewan,C,A,s,ewan.wav,279.7725,280.3225,ATHAH,ewan,C,A,θ,amelia_consonants.wav,91.35499,92.1125,ASSAH,amelia,C,A,s
stimulus41_B,4.10048633166001,4.31714265346246,295.235015879521,345.371412276997,3.97853296971343,3.46955165020869,274.518774910226,274.094580366487,14.832487774013,15.629286450248,1067.9391197289401,1250.34291601984,9.24849945106926,8.50808189583447,647.394961574848,663.630387875089,B,amelia_consonants_55,amelia_consonants_38,ewan_101,amelia_consonants.wav,145.1325,145.8925,EETHEE,amelia,C,I,θ,amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s,ewan.wav,290.0925,290.7225,EETHEE,ewan,C,I,θ
stimulus42_A,4.39980259784065,3.98559776778026,338.78480003373,294.934234815739,4.26003370010798,3.96703868232964,328.022594908314,285.626785127734,16.7093111515064,15.1429041082061,1286.61695866599,1120.57490400725,11.1010846810418,9.92197937938285,854.783520440222,714.382515315565,A,amelia_consonants_49,amelia_consonants_34,ewan_97,amelia_consonants.wav,129.9825,130.6925,ATHAH,amelia,C,A,θ,amelia_consonants.wav,91.35499,92.1125,ASSAH,amelia,C,A,s,ewan.wav,279.7725,280.3225,ATHAH,ewan,C,A,θ
stimulus43_A,5.39314867567977,4.58066385646578,372.127258621904,366.453108517263,4.99600027847614,4.50512958002086,314.748017543997,346.894977661606,18.8153488647023,16.8691239178949,1298.25907166446,1349.52991343159,12.564950240591,11.0236757260067,816.721765638415,848.823030902515,A,amelia_consonants_34,amelia_consonants_9,ewan_83,amelia_consonants.wav,91.35499,92.1125,ASSAH,amelia,C,A,s,amelia_consonants.wav,23.47667,24.1025,ATAH,amelia,C,A,t,ewan.wav,244.4025,244.9725,ASSAH,ewan,C,A,s
stimulus44_B,4.3352198331901,4.12817844946046,303.465388323307,288.97249146223203,3.76966049266601,3.6727697583545,260.106573993954,253.42111332646,15.8309467868537,15.1485003932378,1108.16627507976,1060.39502752664,9.27075068072851,8.61452101238219,648.952547650996,603.016470866754,B,ewan_87,ewan_62,amelia_consonants_38,ewan.wav,254.4625,255.0425,EESSEE,ewan,C,I,s,ewan.wav,185.2225,185.7725,EETEE,ewan,C,I,t,amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s
stimulus45_B,4.3352198331901,4.24711337410044,303.465388323307,263.321029194227,3.76966049266601,3.61245892738264,260.106573993954,223.972453497724,15.8309467868537,15.0833644641105,1108.16627507976,935.168596774853,9.27075068072851,8.94739780661442,648.952547650996,554.738664010094,B,amelia_consonants_14,amelia_consonants_38,ewan_62,amelia_consonants.wav,36.60264,37.21308,EETEE,amelia,C,I,t,amelia_consonants.wav,101.9725,102.63328,EESSEE,amelia,C,I,s,ewan.wav,185.2225,185.7725,EETEE,ewan,C,I,t
stimulus46_B,4.05628738321431,4.95926823694916,336.671852806788,376.904386008136,4.28570110255016,4.24158644606135,334.284685998912,318.118983454601,14.3834337551652,18.4878260846476,1222.59186918904,1405.07478243322,10.4249597129284,11.2910784776832,813.146857608412,846.830885826241,B,ewan_8,ewan_29,amelia_vowels_5,ewan.wav,22.3965,23.01587,HADI,ewan,V,I,ɑ,ewan.wav,85.39155,86.1325,HUHDI,ewan,V,I,ʌ,amelia_vowels.wav,12.5659,13.30968,HADI,amelia,V,I,ɑ
